608.8333	624.5000
634.8333	623.8333
661.5000	623.8333
494.5000	371.1667
701.5000	371.5000
699.5000	520.5000
495.1667	521.8333
495.1667	399.1667
553.8333	409.1667
602.8333	370.8333
711.1667	448.5000
621.8333	515.8333
508.1667	466.1667
674.8333	390.5000
655.1667	396.5000
659.5000	396.1667
663.8333	393.8333
667.5000	392.1667
672.5000	391.1667
677.8333	391.8333
681.8333	395.1667
684.5000	397.5000
686.1667	400.1667
687.1667	402.5000
688.3333	405.1667
688.8333	407.6667
689.3333	409.8333
690.0000	412.1667
690.6667	414.8333
690.5000	416.5000
690.6667	418.0000
690.6667	418.1667
690.6667	419.1667
690.6667	419.8333
690.6667	420.8333
690.6667	422.1667
691.1667	423.3333
692.1667	424.5000
692.8333	426.1667
693.8333	428.0000
695.5000	430.5000
696.3333	433.8333
697.0000	437.0000
697.3333	440.6667
700.6667	440.1667
702.1667	436.3333
704.5000	435.8333
705.1667	435.8333
707.1667	435.8333
710.0000	437.3333
710.0000	439.5000
710.3333	443.3333
710.6667	447.8333
711.0000	451.5000
711.0000	453.8333
709.8333	455.8333
707.8333	458.5000
707.0000	461.3333
706.0000	463.1667
704.6667	464.8333
703.0000	467.1667
701.3333	468.8333
700.0000	470.6667
697.8333	473.5000
696.6667	475.8333
695.8333	479.1667
694.6667	481.0000
693.3333	482.6667
691.0000	485.1667
689.0000	488.1667
686.6667	489.8333
685.6667	491.5000
684.5000	493.0000
683.0000	495.3333
680.0000	498.1667
677.6667	500.3333
675.6667	501.8333
673.5000	504.6667
672.0000	506.1667
670.0000	507.8333
667.3333	509.6667
664.3333	511.0000
661.5000	512.5000
658.1667	513.8333
654.0000	515.8333
649.8333	516.8333
645.6667	518.1667
641.6667	519.5000
637.3333	520.1667
632.1667	520.5000
