168.1011	422.1032
189.2312	421.2227
209.9212	421.6630
155.2224	273.5081
313.8111	273.7519
313.3709	381.6037
154.8947	380.7233
154.8878	302.7939
236.7174	358.4565
238.8959	274.1776
312.8633	329.2347
277.2184	376.9286
160.9122	352.8306
299.4755	288.7367
280.3979	291.7490
281.5694	291.7490
282.5735	291.4143
284.2469	290.5775
286.4225	290.5775
287.7612	290.2429
289.9367	289.5735
291.4429	289.0714
292.9490	288.7367
294.6224	288.2347
296.4633	288.2347
298.1367	289.0714
300.8143	290.2429
301.4837	291.4143
303.1572	293.0878
304.4959	295.0959
305.1653	297.1041
306.3367	299.1122
307.3408	301.4551
308.0102	304.3000
308.1776	306.9775
308.5122	308.9857
308.8469	311.3286
308.8469	312.5000
309.3490	314.6755
310.1857	316.5163
310.8551	317.8551
311.8592	320.8673
312.1939	323.0428
312.5286	324.5490
312.8633	326.3898
313.1979	329.0674
313.7000	331.4102
314.8714	329.5694
315.7082	332.2469
318.0510	331.9122
318.0510	329.4020
320.0592	327.8959
321.2306	326.8918
321.7327	326.7245
323.0714	327.7286
324.0755	329.7367
324.5775	333.0837
323.5735	336.4306
322.9041	338.7735
322.2347	340.7816
320.8959	343.1245
319.5571	345.3000
318.3857	346.9735
317.0469	348.9816
315.5408	350.8224
314.8714	352.6633
313.8673	354.5041
312.5286	356.8469
310.8551	358.5204
309.6837	359.5245
309.0143	360.6959
307.8428	361.7000
306.3367	363.7082
304.9980	365.2143
304.1612	366.2184
303.4918	367.8918
301.4837	368.7286
300.4796	370.4020
299.3082	371.7408
298.6388	372.7449
298.3041	373.7490
297.4673	374.4184
296.7980	375.2551
296.1286	376.0918
295.4592	376.7612
294.7898	377.4306
293.6183	378.2673
291.9449	378.6021
289.9367	379.4388
287.5939	380.1082
