253.5000	625.5000
276.5000	625.0000
301.5000	625.0000
188.5000	403.5000
413.5000	403.0000
414.0000	577.0000
188.5000	578.0000
188.0000	432.5000
299.1967	533.8347
316.0000	404.5000
412.0000	469.5000
329.0000	565.0000
206.5000	492.0000
398.0000	440.5000
379.5000	447.0000
385.0000	448.0000
389.0000	447.5000
394.0000	445.0000
394.5000	440.0000
399.0000	439.5000
404.0000	439.0000
408.0000	439.0000
411.0000	442.5000
413.5000	444.0000
415.0000	450.0000
417.0000	454.0000
417.0000	457.5000
417.0000	461.5000
417.0000	466.0000
416.0000	470.0000
416.0000	472.0000
414.0000	474.0000
414.0000	475.5000
412.0000	477.0000
411.0000	478.5000
408.0000	484.0000
409.5000	487.5000
414.0000	483.5000
420.5000	478.5000
422.5000	475.5000
424.5000	473.5000
427.0000	472.5000
430.0000	473.0000
432.5000	475.5000
433.0000	480.0000
433.0000	484.0000
431.5000	489.5000
431.0000	492.5000
429.5000	498.5000
429.0000	504.0000
427.5000	508.5000
426.5000	511.5000
426.0000	514.0000
424.0000	517.0000
423.0000	519.0000
420.5000	524.5000
418.0000	527.0000
416.5000	528.5000
415.5000	530.0000
415.0000	530.5000
412.0000	534.0000
410.5000	535.5000
408.5000	536.5000
406.5000	539.0000
405.5000	540.0000
404.5000	542.5000
404.0000	543.5000
403.0000	545.0000
402.0000	545.5000
401.0000	547.0000
398.5000	550.5000
396.0000	552.0000
394.0000	553.5000
391.0000	556.5000
386.5000	559.0000
384.5000	560.0000
383.0000	561.5000
381.0000	562.5000
379.5000	563.5000
379.0000	564.0000
377.5000	565.5000
376.0000	566.5000
373.5000	567.5000
370.5000	568.0000
367.5000	570.5000
366.0000	572.5000
362.5000	573.5000
359.0000	573.5000
357.1667	574.1667
354.5000	575.5000
