23.0132	668.5000
24.0395	668.0000
25.0132	668.5000
21.1974	455.0000
28.1974	453.5000
28.2237	635.0000
21.1711	635.5000
21.1711	487.0000
23.2105	502.0000
25.2237	455.0000
28.1711	576.0000
24.9342	619.5000
21.4474	571.0000
27.4079	487.0000
27.4276	487.6250
27.4572	488.3750
27.4901	489.3750
27.5329	491.1250
27.5658	492.1250
27.5855	493.6250
27.6184	494.7500
27.6513	496.3750
27.6842	498.3750
27.7204	500.0000
27.7401	501.6250
27.7500	503.2500
27.7664	504.6250
27.7895	506.5000
27.7993	508.0000
27.7993	509.3750
27.8026	510.6250
27.8125	512.5000
27.8092	513.8750
27.8158	515.0000
27.8158	516.5000
27.8059	518.2500
27.8059	520.5000
27.8224	522.1250
27.8553	524.0000
27.8717	525.7500
27.8947	528.2500
27.9145	530.7500
27.9211	532.5000
27.9178	534.0000
27.9243	536.0000
27.9243	537.6250
27.9243	539.3750
27.9145	540.7500
27.9276	543.2500
27.9342	545.5000
27.9408	547.6250
27.9539	549.2500
27.9572	550.8750
27.9704	553.2500
27.9868	555.3750
28.0132	557.7500
28.0559	561.0000
28.0888	563.3750
28.1250	566.3750
28.1546	570.0000
28.1776	573.2500
28.1743	574.8750
28.1678	578.2500
28.1612	579.8750
28.1678	581.7500
28.1480	583.8750
28.1217	586.5000
28.0888	588.6250
28.0592	591.0000
28.0000	593.5000
27.9638	595.5000
27.9276	597.7500
27.8947	599.3750
27.8553	601.0000
27.7993	602.5000
27.7434	604.3750
27.7039	605.6250
27.6546	607.6250
27.5855	609.2500
27.5099	611.3750
27.4441	613.2500
27.3553	614.7500
27.2697	617.2500
27.1743	620.1250
27.0757	622.7500
26.9671	625.3750
26.8618	628.2500
26.6612	629.6250
26.5066	632.1250
26.2895	634.0000
