30.0000	668.0000
31.0125	667.0000
32.0250	668.0000
29.5062	402.1667
38.3563	402.8333
38.4688	586.8333
29.4938	587.1667
29.5437	452.5000
31.6438	453.5000
34.0813	401.5000
38.4812	507.8333
35.4938	580.8333
29.9063	521.5000
37.6688	454.5000
37.7016	455.1250
37.7438	456.0000
37.7906	457.1250
37.8375	458.3750
37.8938	459.6250
37.9453	461.1250
38.0203	462.6250
38.1047	463.8750
38.1328	465.2500
38.1375	466.5000
38.1469	468.0000
38.1703	469.0000
38.1891	470.6250
38.1938	471.7500
38.1938	472.5000
38.1938	473.6250
38.2031	475.0000
38.1938	476.2500
38.1797	477.3750
38.1516	478.5000
38.1422	479.6250
38.1047	481.3750
38.1516	484.5000
38.1984	487.0000
38.2875	490.3750
38.3672	495.6250
38.4891	500.2500
38.6344	504.0000
38.7563	507.6250
38.8641	503.8750
38.9109	498.0000
38.8969	488.7500
38.8688	484.3750
38.8734	480.3750
38.8031	474.8750
38.7797	468.3750
38.7188	464.6250
38.7469	456.3750
38.8031	449.7500
38.8406	443.3750
38.9438	442.8333
39.0500	445.6667
39.1875	449.3333
39.3125	454.6667
39.3938	450.8333
39.4688	454.1667
39.5125	464.0000
39.5063	470.1667
39.4688	474.3333
39.4500	477.6667
39.4063	482.5000
39.3875	488.0000
39.4000	492.1667
39.3625	495.8333
39.3437	499.5000
39.3062	503.5000
39.2375	506.6667
39.1125	512.5000
39.0313	518.0000
38.9312	521.8333
38.8187	526.0000
38.7250	529.6667
38.6500	533.8333
38.4938	539.1667
38.3375	542.6667
38.1188	549.5000
38.0250	552.8333
37.9125	555.8333
37.7063	559.8333
37.4813	564.1667
37.1500	569.6667
37.0000	573.6667
36.7063	579.0000
36.5688	580.6667
36.2500	581.5000
35.8313	585.1667
