257.5000	577.5000
284.0000	578.0000
310.0000	579.5000
182.5000	351.5000
411.0000	351.5000
410.5000	506.0000
182.5000	505.0000
185.0000	386.0000
411.0000	437.5000
303.5000	355.5000
435.5000	412.5000
354.0000	499.5000
205.5000	446.0000
391.0000	386.5000
392.0000	386.6667
393.3333	387.3333
394.8333	387.8333
396.3333	388.8333
398.1667	389.8333
399.6667	391.1667
400.8333	392.5000
401.6667	393.1667
402.6667	394.0000
403.8333	395.0000
405.1667	396.3333
406.5000	397.6667
407.3333	398.6667
408.5000	400.3333
408.6667	400.6667
410.1667	402.1667
411.0000	403.5000
411.6667	404.6667
412.5000	406.1667
413.5000	407.5000
413.8333	407.6667
415.1667	409.6667
416.3333	413.1667
416.5000	417.8333
418.1667	426.5000
423.8333	419.0000
425.5000	410.3333
426.5000	401.8333
427.1667	393.8333
427.8333	391.1667
432.6667	395.5000
433.6667	398.3333
434.3333	401.8333
434.6667	405.5000
435.0000	407.8333
435.1667	414.6667
435.2500	417.7500
434.5000	420.0000
434.2500	423.0000
433.7500	424.2500
433.5000	426.5000
432.7500	430.7500
432.7500	431.2500
431.7500	433.2500
432.0000	437.0000
430.7500	439.2500
429.5000	441.0000
428.5000	442.5000
427.5000	443.7500
426.7500	444.7500
424.5000	447.2500
423.7500	448.7500
421.7500	451.5000
420.0000	453.5000
419.0000	455.5000
417.5000	457.5000
414.7500	460.7500
412.7500	463.2500
410.0000	466.0000
408.5000	470.5000
407.2500	474.5000
405.2500	479.0000
402.2500	484.5000
401.2500	486.0000
399.5000	488.7500
396.5000	491.7500
394.7500	493.7500
390.2500	497.5000
385.0000	496.2500
383.5000	497.2500
379.7500	498.0000
378.2500	500.0000
375.2500	500.7500
371.5000	502.5000
368.2500	504.0000
362.7500	504.5000
