323.8333	608.5000
353.5000	608.1667
382.8333	608.1667
245.8333	347.8333
467.1667	348.5000
468.1667	513.1667
245.5000	513.8333
245.5000	376.8333
460.5000	457.1667
370.1667	348.1667
478.1667	456.8333
401.1667	507.8333
257.5000	440.8333
455.8333	389.5000
456.6667	390.3333
457.8333	391.3333
459.1667	393.1667
460.3333	394.6667
461.5000	396.6667
462.6667	399.3333
463.5000	401.5000
464.8333	404.3333
465.5000	407.0000
465.8333	409.1667
466.3333	411.6667
466.6667	414.5000
466.5000	417.3333
466.3333	419.8333
466.5000	421.5000
466.3333	423.1667
466.1667	425.1667
465.8333	428.0000
465.1667	429.1667
464.5000	431.5000
463.8333	433.1667
462.6667	435.0000
464.6667	438.3333
465.0000	440.8333
465.1667	443.3333
466.5000	446.3333
466.5000	448.8333
466.1667	451.1667
466.1667	454.3333
466.3333	457.8333
467.6667	462.5000
469.6667	458.3333
471.3333	453.8333
472.6667	449.3333
474.8333	446.8333
477.1667	450.3333
477.6667	454.3333
477.1667	459.3333
476.3333	462.8333
475.3333	465.0000
474.6250	467.1250
474.2500	469.0000
473.7500	470.5000
473.8750	472.2500
472.7500	473.3750
471.1250	474.5000
470.2500	475.3750
469.0000	476.8750
468.1250	478.0000
466.8750	479.1250
466.0000	480.0000
464.8750	481.1250
463.8750	482.3750
463.0000	483.2500
462.0000	484.1250
461.1250	485.1250
460.1250	486.5000
458.2500	488.0000
456.6250	489.8750
454.8750	491.0000
453.7500	492.1250
452.2500	493.6250
451.1250	495.2500
449.2500	496.6250
448.0000	498.1250
446.8750	499.6250
444.3750	501.5000
442.2500	503.8750
438.7500	505.2500
436.2500	506.3750
433.7500	507.2500
430.7500	508.1250
428.5000	509.1250
425.8750	510.3750
423.3750	511.1250
416.8750	511.6250
