679.5000	616.5000
710.5000	617.5000
738.0000	617.0000
601.5000	357.5000
896.5000	358.5000
897.0000	555.5000
602.0000	554.5000
602.0000	411.5000
887.1666	472.1667
746.5000	359.5000
914.0000	468.0000
809.8333	550.8333
627.0000	477.0000
882.5000	400.0000
883.6666	400.5000
884.8334	401.8333
886.0000	402.5000
886.8334	404.0000
888.1666	405.1667
889.5000	407.0000
891.5000	408.5000
892.0000	410.3333
892.3334	412.3333
893.1666	413.6667
893.1666	415.0000
894.0000	416.0000
894.1666	417.3333
894.6666	418.8333
894.6666	420.3333
894.6666	421.8333
894.8334	424.0000
894.3334	425.5000
894.8334	427.3333
894.8334	429.5000
894.8334	432.1667
894.8334	435.3333
895.1666	438.6667
895.8334	443.0000
895.1666	445.3333
894.3334	450.3333
892.1666	453.8333
890.8334	459.8333
894.5000	467.1667
900.8334	467.5000
904.6666	458.6667
908.3334	452.5000
912.1666	447.0000
916.6666	448.0000
918.5000	452.0000
917.3334	455.0000
915.6666	460.3333
915.5000	465.0000
914.3334	470.6667
914.1666	472.3333
913.6666	474.5000
913.1666	476.1667
912.8334	478.1667
912.6666	480.3333
911.6666	482.1667
910.8334	484.1667
909.8334	485.6667
908.0000	487.5000
906.1666	489.5000
904.5000	491.5000
903.5000	492.6667
901.0000	494.3333
898.6666	496.5000
896.3334	499.5000
894.0000	501.5000
892.5000	503.0000
891.3334	505.5000
889.6666	508.0000
888.3334	509.6667
886.3334	512.6667
884.3334	514.8333
882.1666	517.1667
880.5000	519.5000
878.3334	521.3333
877.1666	523.1667
874.5000	525.8333
872.6666	528.6667
870.1666	532.1667
868.5000	534.8333
864.8334	538.3333
861.6666	543.3333
855.1667	547.1667
850.1667	549.0000
844.8333	550.8333
837.6667	552.6667
828.1667	553.8333
