187.7500	431.2500
205.7500	431.2500
223.7500	430.7500
141.0000	301.5000
284.0000	300.5000
282.5000	407.5000
140.7500	408.0000
142.0000	311.5000
282.5000	365.5000
226.0000	301.0000
293.7500	368.2500
231.0000	400.5000
154.2500	357.2500
273.2500	331.0000
274.1250	331.3750
275.1250	332.2500
276.1250	333.0000
277.1250	333.6250
278.2500	334.3750
279.6250	335.2500
280.5000	336.1250
281.2500	336.8750
282.1250	338.0000
282.7500	339.0000
283.7500	340.0000
284.1250	341.3750
284.7500	343.6250
284.7500	344.6250
284.8750	345.6250
284.8750	346.3750
284.7500	347.2500
284.7500	348.2500
284.5000	349.3750
284.3750	350.1250
284.2500	350.7500
283.6250	352.5000
284.0000	355.3750
284.8750	357.1250
285.3750	358.8750
285.8750	361.3750
286.3750	364.0000
287.3750	366.5000
289.0000	364.5000
289.3750	361.3750
290.6250	358.3750
292.3750	357.2500
294.0000	359.1250
293.6250	362.0000
293.6250	364.2500
294.1250	367.0000
293.3750	369.1250
292.8750	370.6250
292.2500	371.5000
291.6250	373.0000
290.6250	374.0000
289.5000	374.5000
289.0000	375.2500
288.3750	375.7500
287.3750	376.6250
286.5000	377.5000
285.7500	378.6250
284.6250	380.0000
283.3750	380.8750
282.6250	381.7500
281.7500	382.7500
280.8750	383.7500
279.8750	384.7500
279.1250	385.7500
278.5000	386.3750
277.3750	387.0000
276.3750	387.7500
275.3750	388.3750
273.6250	389.5000
272.5000	390.2500
271.3750	391.0000
270.5000	392.0000
269.1250	392.7500
268.0000	393.8750
266.2500	394.5000
264.8750	395.6250
263.5000	396.0000
261.7500	397.5000
260.1250	398.7500
258.8750	399.6250
258.0000	400.2500
256.7500	401.2500
255.2500	402.8750
252.7500	404.2500
249.2500	405.8750
244.1250	406.6250
